recno,Name,Survey,zHD,e_zHD,zCMB,zHel,mBcorr,e_mBcorr,c,e_c,x1,e_x1,mB,e_mB,B14,SDSSII-SN,K17,PS1MD,B19,F18,C22,SimbadName,_RA,_DE
1490,"03D1ax","SNLS",0.49579,0.00126,0.49572,0.49692,22.829,0.152,-0.106,0.03,-0.734,0.102,22.697,0.026,1,0,0,1,0,0,1,"SNLS 03D1ax",36.09729,-4.72077
1584,"05D1ck","SNLS",0.61577,0.00168,0.61571,0.617,23.456,0.346,0.104,0.037,-0.022,0.259,23.812,0.033,1,0,0,1,0,0,1,"SNLS 05D1ck",36.10354,-4.7128
1642,"04D1pp","SNLS",0.73368,0.00176,0.73362,0.735,23.732,0.194,-0.114,0.051,-1.382,0.213,23.707,0.03,1,0,0,1,0,0,1,"SNLS 04D1pp",36.30199,-4.70158
1426,"1302523","DES",0.42399,0.00129,0.42392,0.42505,22.473,0.131,-0.026,0.028,0.303,0.265,22.347,0.038,0,0,0,0,2,0,1,"DES15X3dyu",36.31758,-4.65981
1645,"05D1eo","SNLS",0.73568,0.00176,0.73562,0.737,23.928,0.256,-0.051,0.064,-1.527,0.294,24.022,0.037,1,0,0,1,0,0,1,"SNLS 05D1eo",36.34642,-4.64267
1242,"1294743","DES",0.31267,0.0012,0.31258,0.31363,21.782,0.278,0.205,0.039,-0.27,0.361,22.338,0.057,0,0,0,0,2,0,1,"DES14X3aeb",36.10253,-4.67493
1486,"05D1ix","SNLS",0.48888,0.01008,0.48881,0.49,22.831,0.198,-0.077,0.026,0.541,0.139,22.606,0.028,1,0,0,1,0,0,1,"SNLS 05D1ix",36.0832,-4.67
1658,"05D1if","SNLS",0.76165,0.00178,0.76159,0.763,23.878,0.238,-0.055,0.051,0.164,0.254,23.76,0.035,1,0,0,1,0,0,1,"SNLS 05D1if",36.12387,-4.57034
1627,"04D1si","SNLS",0.7007,0.00174,0.70064,0.702,23.664,0.222,-0.012,0.054,0.138,0.298,23.583,0.032,1,0,0,1,0,0,1,"SNLS 04D1si",36.20332,-4.56895
1396,"580312","PS1MD",0.40293,0.00154,0.40286,0.404,22.295,0.289,-0.215,0.047,-0.553,1.124,21.871,0.049,0,0,0,2,0,0,1,"PS1-13esp",35.25336,-4.81711
1254,"1345553","DES",0.31804,0.00121,0.31795,0.31902,21.824,0.165,-0.151,0.031,0.151,0.485,21.456,0.039,0,0,0,0,2,0,1,"DES15X1ojh",35.34469,-4.66798
794,"14","PS1MD",0.13614,0.00138,0.13599,0.1369,19.724,0.205,-0.112,0.034,0.476,0.579,19.395,0.045,0,0,0,3,0,0,0,"[JSR2018] psc000014",35.87796,-4.63632
1562,"03D1aw","SNLS",0.5808,0.00517,0.58073,0.582,23.453,0.238,-0.029,0.036,0.998,0.276,23.307,0.028,1,0,0,1,0,0,1,"SNLS 03D1aw",36.06163,-4.51716
1633,"1331993","DES",0.71968,0.00152,0.71962,0.721,23.911,0.203,-0.092,0.055,0.403,0.403,23.641,0.046,0,0,0,0,2,0,1,"DES15X3lqs",35.9718,-4.45933
224,"ASASSN-15od","FOUND",0.01698,8.5E-4,0.01678,0.0176,15.088,0.227,-0.101,0.035,-1.116,0.13,15.048,0.042,0,0,0,0,0,1,1,"ASASSN-15od",35.80504,-4.51722
1700,"wilson","CANDELS",1.91165,0.00263,1.9116,1.91401,26.17,0.358,0.064,0.149,-1.654,0.773,26.28,0.17,0,0,0,1,0,0,1,"NAME UDS10Wil",34.44307,-5.25667
1235,"1300516","DES",0.31052,0.0012,0.31043,0.31151,21.367,0.335,0.147,0.034,0.897,0.286,21.78,0.039,0,0,0,0,2,0,1,"DES14X1fnt",34.54636,-5.01011
1548,"1338278","DES",0.56437,0.0014,0.56431,0.5656,23.144,0.295,0.003,0.051,1.568,0.798,23.021,0.058,0,0,0,0,2,0,1,"DES15X1ney",34.42997,-4.97604
1365,"320469","PS1MD",0.37095,0.00152,0.37087,0.372,22.157,0.39,0.034,0.135,1.508,1.114,22.054,0.186,0,0,0,3,0,0,1,"[JSR2018] psc320469",34.41831,-4.83708
1310,"320258","PS1MD",0.34098,0.0015,0.3409,0.342,21.806,0.192,-0.066,0.044,-1.87,0.417,21.882,0.048,0,0,0,3,0,0,1,"[JSR2018] psc320258",34.748,-4.88074
1599,"1337325","DES",0.63873,0.00518,0.63866,0.64,23.527,0.26,-0.226,0.068,0.08,0.594,23.155,0.063,0,0,0,0,2,0,1,"DES15X1mvs",35.13503,-4.6525
1245,"1341894","DES",0.31303,0.0012,0.31294,0.31401,21.753,0.175,-0.052,0.036,-0.246,0.368,21.655,0.044,0,0,0,0,2,0,1,"DES15X1nxy",35.30251,-4.65022
827,"38","PS1MD",0.1505,0.00139,0.15036,0.1513,19.853,0.168,-0.028,0.029,0.71,0.197,19.711,0.035,0,0,0,3,0,0,0,"[JSR2018] psc000038",35.09566,-4.67251
1257,"310188","PS1MD",0.31901,0.01006,0.31893,0.32,21.888,0.176,-0.071,0.031,-0.219,0.24,21.731,0.039,0,0,0,3,0,0,1,"[JSR2018] psc310188",35.27763,-4.51964
1270,"1305626","DES",0.32581,0.00121,0.32573,0.3268,21.795,0.139,-0.11,0.023,-0.318,0.1,21.594,0.029,0,0,0,0,2,0,1,"DES14X3kbb",35.65462,-4.13325
1388,"420352","PS1MD",0.38895,0.01007,0.38886,0.39,22.13,0.198,-0.106,0.031,0.392,0.365,21.818,0.045,0,0,0,3,0,0,1,"[JSR2018] psc420352",35.18216,-3.96247
1437,"80723","PS1MD",0.4302,0.00156,0.43013,0.4313,22.582,0.164,-0.159,0.036,0.166,0.341,22.181,0.045,0,0,0,3,0,0,0,"[JSR2018] psc080723",34.98637,-3.96061
1660,"04D1de","SNLS",0.76666,0.00178,0.7666,0.768,24.169,0.249,-0.123,0.054,0.904,0.243,23.853,0.034,1,0,0,1,0,0,1,"SNLS 04D1de",36.64962,-4.42262
1349,"560121","PS1MD",0.36499,0.00152,0.36491,0.366,22.21,0.29,0.04,0.042,0.167,0.615,22.294,0.058,0,0,0,3,0,0,1,"[JSR2018] psc560121",36.33879,-4.39526
1663,"04D1pc","SNLS",0.76865,0.00178,0.7686,0.77,24.04,0.311,0.092,0.062,-0.435,0.338,24.264,0.036,1,0,0,1,0,0,1,"SNLS 04D1pc",36.60365,-4.3994
1042,"1279500","DES",0.23481,0.00114,0.23471,0.23568,21.025,0.166,-0.035,0.026,0.647,0.158,20.884,0.032,0,0,0,0,2,0,1,"DES15X3hp",36.92574,-4.31493
1438,"04D1rh","SNLS",0.43494,0.00156,0.43487,0.436,22.53,0.182,-0.064,0.026,0.809,0.21,22.293,0.026,1,0,0,1,0,0,1,"SNLS 04D1rh",36.94645,-4.25377
1565,"04D1kj","SNLS",0.58382,0.00166,0.58375,0.585,23.224,0.197,-0.069,0.029,0.216,0.126,23.072,0.025,1,0,0,1,0,0,1,"SNLS 04D1kj",36.96942,-4.18025
1566,"04D1sa","SNLS",0.58382,0.00166,0.58375,0.585,23.396,0.183,-0.069,0.033,-0.445,0.288,23.3,0.031,1,0,0,1,0,0,1,"SNLS 04D1sa",36.984,-4.17607
1671,"03D1fq","SNLS",0.79863,0.01011,0.79858,0.8,24.181,0.287,-0.041,0.065,-1.023,0.421,24.223,0.045,1,0,0,1,0,0,1,"SNLS 03D1fq",36.73193,-4.30222
1506,"04D1pg","SNLS",0.51387,0.00161,0.5138,0.515,23.004,0.359,0.103,0.035,0.988,0.197,23.314,0.032,1,0,0,1,0,0,1,"SNLS 04D1pg",36.76733,-4.17529
1545,"05D1cc","SNLS",0.56283,0.00164,0.56276,0.564,23.177,0.233,-0.011,0.03,-0.151,0.151,23.244,0.029,1,0,0,1,0,0,1,"SNLS 05D1cc",36.62987,-4.1648
1301,"1314897","DES",0.33671,0.00122,0.33663,0.33769,21.784,0.182,0.015,0.032,0.912,0.3,21.689,0.044,0,0,0,0,2,0,1,"DES15X3itc",36.60663,-4.15516
1592,"05D1cb","SNLS",0.63077,0.00169,0.63071,0.632,23.41,0.201,-0.002,0.042,-0.293,0.206,23.434,0.029,1,0,0,1,0,0,1,"SNLS 05D1cb",36.73773,-4.11757
1595,"1330642","DES",0.63399,0.00145,0.63392,0.63521,23.344,0.145,-0.095,0.038,1.051,0.315,23.016,0.04,0,0,0,0,2,0,1,"DES15X3lab",37.04055,-4.04705
1558,"05D1dx","SNLS",0.57882,0.01009,0.57875,0.58,23.174,0.213,-0.05,0.03,0.647,0.12,23.015,0.025,1,0,0,1,0,0,1,"SNLS 05D1dx",36.94579,-4.03249
1541,"05D1kl","SNLS",0.55882,0.00164,0.55875,0.56,23.48,0.382,0.134,0.04,0.664,0.299,23.888,0.037,1,0,0,1,0,0,1,"SNLS 05D1kl",36.13975,-4.31896
1609,"04D1sk","SNLS",0.66213,0.00147,0.66207,0.6634,23.726,0.278,0.083,0.055,0.453,0.379,23.804,0.032,1,0,0,1,0,0,1,"SNLS 04D1sk",36.09491,-4.35362
1583,"1295305","DES",0.61177,0.00518,0.61171,0.613,23.448,0.162,-0.121,0.043,-0.291,0.323,23.197,0.047,0,0,0,0,2,0,1,"DES14X3ajv",36.24335,-4.25085
1570,"04D1oh","SNLS",0.58879,0.01009,0.58873,0.59,23.249,0.218,-0.072,0.032,-0.077,0.207,23.134,0.03,1,0,0,1,0,0,1,"SNLS 04D1oh",36.25984,-4.23619
1289,"03D1fc","SNLS",0.33103,0.00149,0.33094,0.332,21.757,0.134,-0.023,0.024,0.654,0.118,21.601,0.029,1,0,0,1,0,0,1,"SNLS 03D1fc",36.43165,-4.14406
1497,"03D1au","SNLS",0.50316,0.00135,0.50309,0.5043,22.891,0.227,-0.017,0.03,1.26,0.15,22.738,0.026,1,0,0,1,0,0,1,"SNLS 03D1au",36.04321,-4.03747
1540,"05D1ee","SNLS",0.55782,0.00164,0.55775,0.559,23.186,0.193,-0.006,0.034,-0.604,0.184,23.261,0.03,1,0,0,1,0,0,1,"SNLS 05D1ee",36.19479,-4.00049
1563,"04D1jg","SNLS",0.58301,0.00141,0.58294,0.5842,23.288,0.166,-0.107,0.033,0.262,0.157,23.008,0.027,1,0,0,1,0,0,1,"SNLS 04D1jg",36.55232,-4.1348
1659,"04D1qd","SNLS",0.76566,0.00178,0.7656,0.767,23.984,0.224,0.016,0.052,0.18,0.274,23.966,0.034,1,0,0,1,0,0,1,"SNLS 04D1qd",36.63781,-4.10718
1354,"04D1hd","SNLS",0.36799,0.00152,0.36791,0.369,22.217,0.156,-0.098,0.022,0.786,0.068,21.895,0.026,1,0,0,1,0,0,1,"SNLS 04D1hd",36.53681,-4.10963
1260,"330128","PS1MD",0.32104,0.00149,0.32095,0.322,21.702,0.154,-0.089,0.032,0.408,0.394,21.417,0.039,0,0,0,3,0,0,1,"[JSR2018] psc330128",36.82282,-3.82131
1244,"1283878","DES",0.31296,0.0012,0.31287,0.3139,21.767,0.202,-0.026,0.049,-0.844,0.474,21.819,0.074,0,0,0,0,2,0,1,"DES15X3atu",37.13316,-4.0413
1277,"1306073","DES",0.32868,0.00122,0.32859,0.32964,21.847,0.142,-0.041,0.03,-1.326,0.2,21.934,0.038,0,0,0,0,2,0,1,"DES14X3kvo",36.85064,-3.74935
1184,"570056","PS1MD",0.29008,0.00147,0.28998,0.291,21.477,0.233,0.081,0.065,0.419,0.505,21.611,0.104,0,0,0,3,0,0,1,"[JSR2018] psc570056",37.00668,-3.49503
1180,"1334597","DES",0.28905,0.00511,0.28896,0.29,21.423,0.166,-0.058,0.026,0.55,0.1,21.232,0.031,0,0,0,0,2,0,1,"DES15X3lya",35.83127,-4.06785
1516,"1322229","DES",0.5262,0.00137,0.52613,0.52736,22.917,0.222,0.008,0.033,1.18,0.586,22.82,0.039,0,0,0,0,2,0,1,"DES14X3tdv",35.92636,-4.01889
1375,"320099","PS1MD",0.37997,0.00152,0.37989,0.381,22.162,0.162,-0.056,0.037,0.581,0.34,21.915,0.048,0,0,0,3,0,0,1,"[JSR2018] psc320099",36.0675,-3.91602
974,"550154","PS1MD",0.21015,0.00142,0.21003,0.211,20.895,0.146,-0.1,0.031,0.088,0.295,20.637,0.038,0,0,0,3,0,0,1,"[JSR2018] psc550154",36.35557,-3.59621
1404,"450339","PS1MD",0.40935,0.00154,0.40927,0.4104,22.453,0.274,-0.036,0.057,0.872,0.641,22.226,0.101,0,0,0,3,0,0,1,"[JSR2018] psc450339",36.28735,-3.35339
862,"310039","PS1MD",0.17169,0.0014,0.17156,0.1725,20.207,0.213,0.02,0.027,-0.296,0.129,20.373,0.035,0,0,0,3,0,0,1,"[JSR2018] psc310039",36.21556,-3.34477
1084,"120585","PS1MD",0.24909,0.00144,0.24899,0.25,21.064,0.165,-0.155,0.029,0.223,0.309,20.675,0.04,0,0,0,3,0,0,1,"[JSR2018] psc120585",35.77347,-3.61035
1688,"SCP05D6","SNAP",1.31317,0.00199,1.31311,1.315,25.534,0.315,-0.072,0.063,-0.449,0.583,25.439,0.052,0,0,0,1,0,0,1,"SCP05D6",35.44368,-3.38227
1677,"SCP05D0","SNAP",1.01242,0.00175,1.01236,1.014,24.865,0.366,0.017,0.098,-0.185,0.535,24.973,0.067,0,0,0,1,0,0,1,"SCP05D0",35.42527,-3.36476
1281,"540163","PS1MD",0.32952,0.00149,0.32943,0.3305,21.986,0.16,0.04,0.033,-0.237,0.357,22.082,0.043,0,0,0,3,0,0,1,"[JSR2018] psc540163",36.07233,-3.30934
841,"440042","PS1MD",0.15921,0.01005,0.15906,0.16,20.174,0.282,-0.003,0.028,-1.479,0.219,20.444,0.035,0,0,0,3,0,0,1,"[JSR2018] psc440042",35.90213,-3.29396
1097,"34","PS1MD",0.2533,0.00145,0.25319,0.2542,21.116,0.155,-0.12,0.026,1.003,0.371,20.708,0.033,0,0,0,3,0,0,0,"[JSR2018] psc000034",36.06644,-3.18654
1444,"560027","PS1MD",0.43891,0.00156,0.43883,0.44,22.415,0.279,-0.164,0.056,-0.52,0.647,22.091,0.057,0,0,0,3,0,0,1,"[JSR2018] psc560027",35.85062,-3.08394
1466,"1345582","DES",0.45885,0.00515,0.45878,0.46,22.715,0.251,-0.104,0.049,0.836,1.427,22.371,0.055,0,0,0,0,2,0,1,"DES15X1oox",33.70647,-4.67474
1551,"1306785","DES",0.57542,0.00141,0.57535,0.57667,22.938,0.452,-0.003,0.061,-0.953,1.378,22.982,0.096,0,0,0,0,2,0,1,"DES15X1ebs",33.79371,-4.52224
824,"1255502","DES",0.14834,0.00108,0.14819,0.14915,19.771,0.14,-0.089,0.045,1.051,0.289,19.398,0.073,0,0,0,0,2,0,1,"DES13X1kae",33.90462,-4.20922
962,"110033","PS1MD",0.20483,0.00142,0.20471,0.2057,20.59,0.201,-0.033,0.053,1.315,0.394,20.333,0.09,0,0,0,3,0,0,1,"[JSR2018] psc110033",34.90313,-3.52924
1165,"310238","PS1MD",0.28405,0.00147,0.28395,0.285,21.321,0.152,-0.083,0.027,-0.287,0.166,21.175,0.034,0,0,0,3,0,0,1,"[JSR2018] psc310238",35.52679,-3.23329
1128,"330022","PS1MD",0.26397,0.00145,0.26386,0.2649,21.051,0.204,0.008,0.047,-1.231,0.303,21.245,0.064,0,0,0,3,0,0,1,"[JSR2018] psc330022",35.32408,-2.94912
808,"340229","PS1MD",0.14123,0.00138,0.14108,0.142,19.788,0.211,-0.006,0.088,-1.424,0.849,20.037,0.141,0,0,0,3,0,0,1,"[JSR2018] psc340229",35.87901,-2.86044
891,"330023","PS1MD",0.18078,0.0014,0.18064,0.1816,20.464,0.177,-0.164,0.057,-0.221,0.299,20.103,0.086,0,0,0,3,0,0,1,"[JSR2018] psc330023",35.79806,-2.78009
1251,"15776","SDSS",0.31593,0.0011,0.31582,0.31696,21.68,0.226,-0.134,0.051,-2.23,0.603,21.593,0.055,0,0,0,0,0,0,1,"SDSS-II SN 15776",32.83029,-0.99811
850,"17825","SDSS",0.16236,0.00509,0.1622,0.1632,20.072,0.222,0.003,0.027,-0.137,0.161,20.157,0.035,1,1,0,1,0,0,1,"SDSS-II SN 17825",32.94712,-0.91244
1435,"1306029","DES",0.42903,0.00514,0.42895,0.43,22.574,0.249,0.025,0.038,0.993,0.519,22.56,0.047,0,0,0,0,2,0,1,"DES15S2eak",40.84164,-1.95779
1023,"1315259","DES",0.22818,0.00114,0.22806,0.22896,20.971,0.181,0.029,0.029,-0.491,0.174,21.119,0.036,0,0,0,0,2,0,1,"DES14S2pkz",40.86407,-1.60364
1340,"1280217","DES",0.35909,0.00513,0.35901,0.36,21.9,0.304,0.089,0.035,1.801,0.551,22.048,0.045,0,0,0,0,2,0,1,"DES15S2it",40.89431,-1.51837
1543,"1289555","DES",0.56181,0.0014,0.56174,0.56289,23.041,0.226,-0.144,0.046,0.147,0.442,22.708,0.05,0,0,0,0,2,0,1,"DES15S2dyb",40.73305,-1.39292
1559,"1332059","DES",0.57891,0.00517,0.57884,0.58,23.279,0.23,-0.171,0.041,0.206,0.488,22.91,0.056,0,0,0,0,2,0,1,"DES15S2lmu",40.86508,-1.27736
1509,"1338430","DES",0.51726,0.00136,0.51718,0.5183,22.84,0.189,-0.095,0.041,0.469,0.467,22.54,0.048,0,0,0,0,2,0,1,"DES15S2mwz",40.63932,-1.25466
77,"2009ig","SOUSA",0.00815,8.4E-4,0.00801,0.00877,13.118,0.371,0.054,0.043,1.296,0.141,13.191,0.04,0,0,0,0,0,0,1,"SN 2009ig",39.54843,-1.31257
78,"2009ig","LOSS2",0.00815,8.4E-4,0.00801,0.00877,13.49,0.279,-0.087,0.025,1.072,0.066,13.153,0.034,0,0,0,0,0,0,1,"SN 2009ig",39.54843,-1.31257
79,"2009ig","CfA4p2",0.00815,8.4E-4,0.00801,0.00877,13.418,0.286,-0.076,0.029,1.244,0.16,13.082,0.038,0,0,0,0,0,0,1,"SN 2009ig",39.54843,-1.31257
1044,"1298281","DES",0.2352,0.0051,0.23508,0.236,20.91,0.274,0.042,0.032,-1.567,0.222,21.342,0.04,0,0,0,0,2,0,1,"DES14S2dbi",40.26793,-0.95526
1122,"13655","SDSS",0.26184,0.00105,0.26173,0.2627,21.441,0.248,0.075,0.049,-1.284,0.633,21.683,0.053,1,1,0,1,0,0,1,"SDSS-II SN 13655",39.02042,-0.99417
1515,"1295921","DES",0.524,0.00516,0.52393,0.525,22.924,0.368,0.087,0.07,1.008,0.96,23.068,0.103,0,0,0,0,2,0,1,"DES14S1aoz",42.61491,-0.87176
1112,"1335694","DES",0.25923,0.00511,0.25912,0.26,21.173,0.161,-0.035,0.032,0.997,0.225,20.945,0.043,0,0,0,0,2,0,1,"DES15S1mjm",42.84504,-0.64847
1188,"1263715","DES",0.29196,0.00119,0.29186,0.29279,21.512,0.17,-0.073,0.032,0.403,0.279,21.301,0.042,0,0,0,0,2,0,1,"DES13S2acrg",41.60989,-1.57993
1521,"1338471","DES",0.53124,0.00137,0.53117,0.53228,23.272,0.38,-0.047,0.061,-0.956,1.205,23.255,0.108,0,0,0,0,2,0,1,"DES15S2mxe",41.29164,-1.56491
1100,"1336480","DES",0.25616,0.00116,0.25605,0.25695,21.393,0.192,-0.01,0.037,-0.142,0.303,21.386,0.045,0,0,0,0,2,0,1,"DES15S2mpl",41.72459,-1.16456
1383,"1281886","DES",0.38402,0.00126,0.38394,0.38493,22.265,0.2,-0.044,0.041,1.201,0.42,22.028,0.062,0,0,0,0,2,0,1,"DES15S2og",41.72518,-1.00994
1147,"1292332","DES",0.27276,0.00117,0.27265,0.27358,21.289,0.171,-0.116,0.036,0.333,0.243,20.966,0.041,0,0,0,0,2,0,1,"DES14S2qf",41.14349,-1.28512
910,"1336453","DES",0.18506,0.00111,0.18492,0.18579,20.491,0.157,-0.078,0.028,0.977,0.139,20.187,0.038,0,0,0,0,2,0,1,"DES15S2mpg",40.96975,-1.22928
1111,"1289664","DES",0.25919,0.00511,0.25908,0.26,21.035,0.177,-0.061,0.028,-1.031,0.179,21.062,0.035,0,0,0,0,2,0,1,"DES15S2dye",40.89677,-1.12992
1043,"1319366","DES",0.23494,0.00114,0.23483,0.23572,20.905,0.181,-0.029,0.028,1.386,0.201,20.684,0.035,0,0,0,0,2,0,1,"DES15S2kqw",41.49552,-1.08813
1477,"1316437","DES",0.47204,0.00515,0.47196,0.473,22.784,0.255,0.031,0.045,-0.005,0.606,22.895,0.059,0,0,0,0,2,0,1,"DES14S1rag",42.5626,-0.74498
1347,"1294014","DES",0.3628,0.00124,0.36272,0.36367,21.992,0.208,-0.059,0.042,0.505,0.388,21.796,0.058,0,0,0,0,2,0,1,"DES14S1aot",42.80353,-0.66909
1143,"19002","SDSS",0.27021,0.00106,0.2701,0.271,21.256,0.163,-0.098,0.039,0.347,0.323,20.969,0.048,0,0,0,0,0,0,1,"SDSS-II SN 19002",42.61621,-0.55117
1429,"1258940","DES",0.42602,0.00129,0.42594,0.42694,22.499,0.173,-0.117,0.038,-0.153,0.384,22.234,0.056,0,0,0,0,2,0,1,"DES13S1sty",42.71482,-0.52511
1427,"1312274","DES",0.42459,0.00129,0.42451,0.42551,22.495,0.194,-0.087,0.04,-1.43,0.542,22.484,0.051,0,0,0,0,2,0,1,"DES14S1lfk",42.61098,-0.36172
790,"1334084","DES",0.13366,0.00107,0.13349,0.13431,19.574,0.282,0.071,0.051,-0.905,0.354,20.014,0.085,0,0,0,0,2,0,1,"DES15S2mau",41.734,-0.69061
941,"1316431","DES",0.19828,0.0051,0.19815,0.199,20.635,0.172,-0.092,0.027,1.299,0.131,20.254,0.039,0,0,0,0,2,0,1,"DES14S1rah",42.2394,-0.4084
888,"13254","SDSS",0.18004,9.8E-4,0.1799,0.18075,20.745,0.267,0.1,0.041,0.524,0.589,20.91,0.06,1,1,0,1,0,0,1,"SDSS-II SN 13254",42.05867,-0.34703
1337,"1334423","DES",0.358,0.00124,0.35791,0.35888,22.101,0.214,0.003,0.033,0.868,0.38,22.037,0.046,0,0,0,0,2,0,1,"DES15S1lyi",42.21366,-0.1522
958,"16032","SDSS",0.20331,0.00112,0.20318,0.204,20.675,0.172,-0.103,0.035,-0.741,0.236,20.528,0.048,1,1,0,1,0,0,1,"SDSS-II SN 16032",44.06921,-0.41078
1022,"1315192","DES",0.22726,0.0051,0.22714,0.228,20.844,0.227,0.067,0.035,1.057,0.295,20.877,0.056,0,0,0,0,2,0,1,"DES14S1qid",42.9859,-0.52307
1241,"1263369","DES",0.31262,0.0012,0.31252,0.31343,21.704,0.147,-0.096,0.032,0.172,0.27,21.447,0.046,0,0,0,0,2,0,1,"DES13S1acsq",43.22952,-0.54182
1597,"1343871","DES",0.63794,0.00145,0.63787,0.639,23.611,0.31,-0.197,0.073,1.308,1.082,23.189,0.07,0,0,0,0,2,0,1,"DES15S1oeh",43.50254,-0.37027
898,"17332","SDSS",0.18217,9.9E-4,0.18203,0.18284,20.333,0.199,0.041,0.035,-0.208,0.275,20.451,0.054,0,0,0,0,0,0,1,"SDSS-II SN 17332",43.7725,-0.14769
900,"1250017","DES",0.18231,0.00111,0.18217,0.18299,20.436,0.15,-0.11,0.028,0.961,0.153,20.054,0.043,0,0,0,0,2,0,1,"DES13S1qv",43.19373,-0.12748
1403,"1306390","DES",0.4092,0.00128,0.40911,0.41009,22.488,0.363,0.157,0.067,0.012,0.912,22.851,0.085,0,0,0,0,2,0,1,"DES15S1ebd",43.31636,-0.03006
833,"19353","SDSS",0.15341,9.6E-4,0.15325,0.15406,20.003,0.177,0.041,0.028,0.91,0.21,19.981,0.049,0,0,0,1,0,0,1,"SDSS-II SN 19353",43.11329,0.25172
1261,"1266657","DES",0.32118,0.00512,0.32108,0.322,21.939,0.292,0.053,0.043,0.351,0.715,22.113,0.062,0,0,0,0,0,0,1,"DES13S1agmh",43.27307,0.55748
1118,"1337649","DES",0.26162,0.00116,0.26151,0.26238,21.165,0.224,0.017,0.03,1.049,0.188,21.134,0.05,0,0,0,0,2,0,1,"DES15S1mvv",43.40442,0.51018
1164,"15584","SDSS",0.28344,0.00107,0.28333,0.28422,21.407,0.182,-0.043,0.046,0.382,0.423,21.214,0.057,0,0,0,0,0,0,1,"SDSS-II SN 15584",43.49421,0.98783
1037,"1292336","DES",0.23367,0.00114,0.23356,0.23446,20.933,0.254,0.031,0.034,-0.18,0.235,21.128,0.044,0,0,0,0,2,0,1,"DES14S2qb",40.99883,-0.90612
1052,"20768","SDSS",0.23746,0.00104,0.23735,0.23826,21.484,0.305,0.076,0.06,-0.755,1.131,21.702,0.064,0,1,0,0,0,0,1,"SDSS-II SN 20768",40.62642,-0.97125
1048,"13511","SDSS",0.23664,0.00103,0.23653,0.23744,21.214,0.191,-0.092,0.041,-1.557,0.465,21.208,0.048,0,0,0,0,0,0,1,"SDSS-II SN 13511",40.6113,-0.79424
906,"1296321","DES",0.18458,0.00111,0.18444,0.18531,20.685,0.281,0.072,0.029,0.47,0.201,20.943,0.039,0,0,0,0,2,0,1,"DES14S2bnq",40.91687,-0.76195
1547,"1330903","DES",0.56437,0.0014,0.5643,0.56544,23.235,0.206,-0.057,0.05,-0.092,0.608,23.079,0.057,0,0,0,0,2,0,1,"DES15S2lam",41.11629,-0.64502
1392,"1296273","DES",0.39706,0.00513,0.39698,0.398,22.006,0.166,-0.119,0.028,-0.157,0.25,21.75,0.035,0,0,0,0,2,0,1,"DES14S2boa",41.07981,-0.45036
1135,"1334087","DES",0.2664,0.00117,0.26629,0.26722,21.037,0.264,-0.011,0.048,0.683,0.369,20.907,0.052,0,0,0,0,2,0,1,"DES15S2max",41.00836,-0.46739
1410,"1315296","DES",0.41266,0.00128,0.41258,0.41363,22.536,0.329,0.045,0.047,-0.06,1.051,22.71,0.056,0,0,0,0,2,0,1,"DES14S2pon",40.30158,-0.76438
886,"2372","SDSS",0.17973,9.8E-4,0.17959,0.18047,20.299,0.173,0.029,0.029,0.309,0.215,20.313,0.037,1,1,0,1,0,0,1,"SDSS-II SN 2372",40.52075,-0.54083
1567,"1338387","DES",0.5839,0.00517,0.58382,0.585,23.167,0.198,-0.073,0.043,1.463,0.509,22.869,0.047,0,0,0,0,2,0,1,"DES15S2myz",40.45134,-0.36857
999,"1342255","DES",0.21899,0.00113,0.21886,0.21976,20.777,0.128,-0.104,0.027,0.468,0.256,20.459,0.034,0,0,0,0,2,0,1,"DES15S2ocv",40.74348,-0.26741
1407,"1307277","DES",0.41123,0.00128,0.41114,0.41216,22.409,0.317,0.062,0.058,-0.211,0.815,22.576,0.078,0,0,0,0,2,0,1,"DES15S2eco",41.73881,-0.23555
1442,"1333246","DES",0.43783,0.0013,0.43774,0.43879,22.629,0.356,0.131,0.066,1.746,0.872,22.786,0.103,0,0,0,0,2,0,1,"DES15S2lot",41.38397,-0.06161
1102,"17340","SDSS",0.25637,0.00105,0.25625,0.25717,21.12,0.206,-0.003,0.043,-0.045,0.448,21.067,0.052,0,0,0,0,0,0,1,"SDSS-II SN 17340",41.21333,0.36528
1246,"19632","SDSS",0.31387,0.0011,0.31377,0.31475,21.77,0.213,-0.052,0.053,0.137,0.557,21.568,0.067,1,1,0,1,0,0,1,"SDSS-II SN 19632",40.28658,0.14425
1117,"15440","SDSS",0.26141,0.00105,0.2613,0.26226,21.194,0.206,0.063,0.044,-0.546,0.535,21.331,0.048,1,1,0,1,0,0,1,"SDSS-II SN 15440",39.72058,0.09011
1357,"15704","SDSS",0.36962,0.00114,0.36952,0.37055,22.197,0.243,-0.173,0.057,0.085,0.755,21.814,0.069,0,0,0,0,0,0,1,"SDSS-II SN 15704",40.21221,0.65983
1271,"1308326","DES",0.32632,0.00121,0.32622,0.32717,21.797,0.155,-0.121,0.028,0.41,0.198,21.471,0.039,0,0,0,0,2,0,1,"DES14S1kdq",42.27014,0.58234
